Employee_ID,Employee_Name,Email,Age,Gender,City,Department,Job_Role,Monthly_Income,Years_At_Company,Job_Satisfaction,Work_Life_Balance,Distance_From_Home,Overtime,Promotion_Last_5_Years,Attrition
219,Archana Bansal,archana.bansal219@company.com,38,Male,Bangalore,IT,Analyst,30548,24,1,2,13,No,No,Yes
220,Shalini Banerjee,shalini.banerjee220@company.com,22,Female,Chennai,IT,Executive,125123,8,5,4,3,Yes,No,No
221,Venkat Chowdary,venkat.chowdary221@company.com,23,Female,Mumbai,HR,Team Lead,135837,12,5,3,25,Yes,No,No
222,Madhu Agarwal,madhu.agarwal222@company.com,21,Female,Hyderabad,Finance,Analyst,155687,0,5,3,9,No,No,No
223,Anjali Vyas,anjali.vyas223@company.com,48,Male,Chennai,HR,Executive,116713,3,2,3,34,No,No,Yes
224,Vikram Kohli,vikram.kohli224@company.com,48,Male,Bangalore,HR,Manager,171897,5,3,4,24,Yes,No,No
225,Kavya Nigam,kavya.nigam225@company.com,42,Male,Delhi,IT,Developer,148260,6,3,3,29,Yes,No,No
226,Disha Menon,disha.menon226@company.com,29,Female,Mumbai,Finance,Developer,98619,10,1,4,21,No,No,Yes
227,Sangeetha Agarwal,sangeetha.agarwal227@company.com,42,Female,Hyderabad,IT,Executive,83014,24,5,3,40,No,No,No
228,Amrita Malhotra,amrita.malhotra228@company.com,39,Female,Delhi,Operations,Manager,55423,14,5,4,15,Yes,No,No
229,Dinesh Joshi,dinesh.joshi229@company.com,60,Male,Bangalore,Marketing,Analyst,99830,13,1,1,28,Yes,Yes,Yes
230,Srikanth Kamble,srikanth.kamble230@company.com,52,Female,Pune,Marketing,Developer,119695,2,3,1,26,No,No,Yes
231,Abhishek Vyas,abhishek.vyas231@company.com,49,Female,Mumbai,Operations,Manager,156787,2,1,1,7,No,No,Yes
232,Namrata Rana,namrata.rana232@company.com,25,Male,Chennai,Sales,Developer,57233,11,1,1,10,No,Yes,Yes
233,Shilpa Khanna,shilpa.khanna233@company.com,24,Female,Chennai,IT,Executive,124732,24,4,1,36,Yes,No,Yes
234,Naveen Varma,naveen.varma234@company.com,47,Female,Hyderabad,Marketing,Analyst,30671,20,2,1,28,No,No,Yes
235,Akhil Verma,akhil.verma235@company.com,38,Female,Hyderabad,Finance,Manager,179344,18,3,2,9,Yes,No,Yes
236,Reshma Kulkarni,reshma.kulkarni236@company.com,56,Male,Chennai,Operations,Developer,38068,1,1,2,19,No,No,Yes
237,Prakash Agarwal,prakash.agarwal237@company.com,22,Male,Bangalore,IT,Consultant,80472,23,1,5,6,No,No,Yes
238,Srikanth Tomar,srikanth.tomar238@company.com,37,Female,Delhi,Operations,Developer,149702,6,2,4,34,No,No,Yes
239,Kavya Mehta,kavya.mehta239@company.com,36,Female,Delhi,Finance,Developer,169206,7,1,5,31,No,No,Yes
240,Chaitanya Solanki,chaitanya.solanki240@company.com,51,Male,Mumbai,Sales,Consultant,136957,5,4,2,31,No,No,Yes
241,Ananya Arora,ananya.arora241@company.com,33,Female,Pune,IT,Team Lead,162355,24,5,5,13,No,No,No
242,Bhavana Babu,bhavana.babu242@company.com,25,Male,Bangalore,Operations,Manager,38141,11,2,4,39,No,No,Yes
243,Aarti Mehta,aarti.mehta243@company.com,56,Male,Chennai,Sales,Manager,64216,24,3,3,18,No,No,No
244,Radhika Kumar,radhika.kumar244@company.com,59,Female,Chennai,Operations,Manager,62403,8,5,1,2,No,No,Yes
245,Naresh Nair,naresh.nair245@company.com,33,Male,Delhi,Finance,Team Lead,168922,1,2,2,31,Yes,No,Yes
246,Varun Chaudhary,varun.chaudhary246@company.com,60,Male,Chennai,Finance,Consultant,107225,12,4,3,40,No,Yes,No
247,Yash Agarwal,yash.agarwal247@company.com,38,Male,Hyderabad,Marketing,Developer,111919,11,1,2,19,No,No,Yes
248,Shravya Kumar,shravya.kumar248@company.com,42,Female,Pune,HR,Team Lead,137775,7,1,4,34,No,No,Yes
249,Harsha Rao,harsha.rao249@company.com,55,Female,Delhi,Operations,Team Lead,50483,7,1,5,21,No,No,Yes
250,Swathi Sethi,swathi.sethi250@company.com,37,Male,Bangalore,Operations,Team Lead,154005,14,1,1,29,Yes,No,Yes
251,Aarti Nair,aarti.nair251@company.com,27,Male,Bangalore,IT,Analyst,150427,6,4,2,13,No,No,Yes
252,Abhishek Tiwari,abhishek.tiwari252@company.com,26,Male,Pune,Sales,Executive,175656,25,1,3,38,No,No,Yes
253,Chandu Mehta,chandu.mehta253@company.com,35,Male,Pune,Sales,Developer,131445,12,2,1,3,No,No,Yes
254,Ravi Kumar,ravi.kumar254@company.com,54,Male,Mumbai,Sales,Manager,102241,14,4,5,13,Yes,No,No
255,Swathi Thakur,swathi.thakur255@company.com,23,Female,Delhi,Finance,Team Lead,89043,2,3,3,34,No,No,No
256,Nandhini Pandey,nandhini.pandey256@company.com,41,Female,Chennai,Operations,Developer,139156,12,4,4,7,No,No,No
257,Amit Bhardwaj,amit.bhardwaj257@company.com,33,Male,Bangalore,HR,Developer,46145,4,2,2,4,Yes,No,Yes
258,Akanksha Iyer,akanksha.iyer258@company.com,22,Male,Bangalore,Finance,Consultant,142494,6,1,4,17,No,No,Yes
259,Nitin Arora,nitin.arora259@company.com,42,Female,Delhi,Marketing,Manager,95023,23,4,1,19,No,No,Yes
260,Yamini Deshmukh,yamini.deshmukh260@company.com,49,Female,Chennai,Operations,Consultant,129371,24,1,1,10,Yes,No,Yes
261,Nitin Verma,nitin.verma261@company.com,49,Female,Hyderabad,HR,Analyst,94213,19,3,3,12,No,No,No
262,Bharath Kulkarni,bharath.kulkarni262@company.com,33,Male,Delhi,Marketing,Executive,89637,2,2,5,20,Yes,No,Yes
263,Manoj Sharma,manoj.sharma263@company.com,48,Male,Chennai,Marketing,Analyst,148899,1,4,5,29,No,No,No
264,Naveen Malhotra,naveen.malhotra264@company.com,41,Male,Hyderabad,Operations,Executive,139757,21,5,2,2,No,No,Yes
265,Ishita Gowda,ishita.gowda265@company.com,51,Female,Hyderabad,Marketing,Developer,83746,7,4,4,20,No,No,No
266,Teja Rana,teja.rana266@company.com,40,Female,Mumbai,Finance,Team Lead,173866,16,4,4,34,No,No,No
267,Trisha Rana,trisha.rana267@company.com,56,Female,Mumbai,Finance,Consultant,57777,6,1,5,3,Yes,No,Yes
268,Karthik Babu,karthik.babu268@company.com,43,Female,Bangalore,IT,Manager,80848,22,5,3,23,Yes,No,No
269,Meera Rathore,meera.rathore269@company.com,59,Female,Pune,Operations,Executive,80725,3,1,5,27,No,No,Yes
270,Harsha Rathore,harsha.rathore270@company.com,43,Male,Delhi,IT,Consultant,104798,3,3,1,39,Yes,Yes,Yes
271,Rajesh Chaudhary,rajesh.chaudhary271@company.com,51,Female,Chennai,Finance,Analyst,102437,2,3,1,40,No,No,Yes
272,Pooja Solanki,pooja.solanki272@company.com,42,Male,Delhi,Sales,Team Lead,114594,22,4,3,8,Yes,Yes,No
273,Divya Sharma,divya.sharma273@company.com,21,Female,Chennai,HR,Team Lead,56593,4,2,2,28,Yes,No,Yes
274,Keerthi Saxena,keerthi.saxena274@company.com,31,Male,Chennai,Operations,Analyst,111045,5,3,3,22,No,No,No
275,Bhavana Pandey,bhavana.pandey275@company.com,31,Male,Delhi,Operations,Team Lead,69773,21,2,4,18,No,No,Yes
276,Dinesh Khanna,dinesh.khanna276@company.com,57,Male,Pune,Sales,Executive,47848,0,3,4,18,No,No,No
277,Komal Arora,komal.arora277@company.com,53,Female,Bangalore,Marketing,Developer,140917,23,5,2,34,No,No,Yes
278,Ravi Joshi,ravi.joshi278@company.com,25,Male,Hyderabad,Operations,Team Lead,147930,21,3,5,21,No,Yes,No
279,Monika Tiwari,monika.tiwari279@company.com,28,Female,Bangalore,Finance,Executive,173364,23,3,5,13,No,No,No
280,Neha Joshi,neha.joshi280@company.com,49,Male,Hyderabad,HR,Analyst,98660,10,4,2,16,No,No,Yes
281,Kavya Varma,kavya.varma281@company.com,25,Male,Hyderabad,HR,Developer,92646,0,3,5,11,No,No,No
282,Mukesh Sharma,mukesh.sharma282@company.com,28,Female,Hyderabad,Finance,Team Lead,58176,14,1,3,40,Yes,No,Yes
283,Akhil Pillai,akhil.pillai283@company.com,38,Female,Chennai,HR,Developer,177762,25,1,3,26,No,No,Yes
284,Madhu Khanna,madhu.khanna284@company.com,41,Male,Hyderabad,Finance,Team Lead,25921,4,1,3,5,No,No,Yes
285,Manoj Shetty,manoj.shetty285@company.com,40,Male,Chennai,Marketing,Team Lead,172527,7,3,4,14,Yes,No,No
286,Ajay Thakur,ajay.thakur286@company.com,59,Female,Hyderabad,Marketing,Analyst,65058,2,4,5,13,No,No,No
287,Meera Kumar,meera.kumar287@company.com,33,Female,Chennai,Operations,Analyst,161192,1,3,3,19,No,Yes,No
288,Krithi Mukherjee,krithi.mukherjee288@company.com,22,Male,Bangalore,HR,Consultant,178785,12,5,4,23,No,No,No
289,Sangeetha Yadav,sangeetha.yadav289@company.com,55,Male,Chennai,Finance,Analyst,91010,20,3,2,19,No,No,Yes
290,Akhil Dubey,akhil.dubey290@company.com,56,Male,Hyderabad,Operations,Executive,36855,25,5,2,29,No,No,Yes
291,Bhavya Sharma,bhavya.sharma291@company.com,49,Female,Mumbai,Marketing,Team Lead,36157,14,2,1,28,Yes,Yes,Yes
292,Mamatha Malhotra,mamatha.malhotra292@company.com,32,Male,Hyderabad,Finance,Consultant,68177,10,4,2,6,No,No,Yes
293,Deepika Kumar,deepika.kumar293@company.com,40,Female,Hyderabad,Operations,Team Lead,31902,21,1,3,37,No,No,Yes
294,Aditya Agarwal,aditya.agarwal294@company.com,34,Male,Pune,IT,Team Lead,89134,1,3,1,18,No,No,Yes
295,Ashok Nigam,ashok.nigam295@company.com,57,Male,Chennai,Operations,Analyst,64639,25,5,3,10,No,Yes,No
296,Pooja Rastogi,pooja.rastogi296@company.com,30,Male,Mumbai,Operations,Manager,113351,11,2,4,16,Yes,No,Yes
297,Karthik Chowdary,karthik.chowdary297@company.com,48,Male,Hyderabad,HR,Consultant,130875,6,1,5,34,No,No,Yes
298,Mukesh Babu,mukesh.babu298@company.com,45,Male,Hyderabad,Finance,Executive,91931,10,2,2,7,No,No,Yes
299,Kiran Rathore,kiran.rathore299@company.com,45,Female,Delhi,IT,Consultant,65585,25,3,4,5,No,No,No
300,Radhika Rao,radhika.rao300@company.com,26,Female,Pune,Finance,Executive,59427,2,3,1,10,No,No,Yes
301,Ganesh Nigam,ganesh.nigam301@company.com,35,Female,Hyderabad,IT,Analyst,127213,2,4,1,38,No,No,Yes
302,Radhika Tiwari,radhika.tiwari302@company.com,55,Female,Chennai,HR,Executive,47769,14,4,3,3,No,No,No
303,Sneha Shetty,sneha.shetty303@company.com,33,Male,Bangalore,Sales,Developer,101940,16,4,5,28,No,Yes,No
304,Rakesh Rana,rakesh.rana304@company.com,56,Female,Chennai,Marketing,Manager,59493,13,3,5,1,No,No,No
305,Radhika Rastogi,radhika.rastogi305@company.com,47,Female,Mumbai,Marketing,Developer,165155,20,3,2,33,No,No,Yes
306,Madhu Pillai,madhu.pillai306@company.com,30,Female,Hyderabad,HR,Manager,138923,11,1,2,29,No,Yes,Yes
307,Jyothi Babu,jyothi.babu307@company.com,32,Female,Chennai,Finance,Executive,46488,7,4,2,5,No,No,Yes
308,Shilpa Singh,shilpa.singh308@company.com,48,Male,Delhi,Operations,Manager,69084,5,5,1,1,No,No,Yes
309,Dinesh Naidu,dinesh.naidu309@company.com,40,Male,Chennai,Finance,Team Lead,140679,13,2,5,18,No,No,Yes
310,Abhishek Malhotra,abhishek.malhotra310@company.com,22,Female,Pune,Marketing,Executive,66955,23,5,1,37,Yes,No,Yes
311,Ishita Chowdary,ishita.chowdary311@company.com,22,Female,Chennai,Operations,Team Lead,108493,20,3,3,9,Yes,No,No
312,Rohan Menon,rohan.menon312@company.com,55,Male,Bangalore,Sales,Executive,37877,12,4,2,28,No,No,Yes
313,Yamini Singh,yamini.singh313@company.com,46,Female,Chennai,IT,Analyst,96773,12,5,5,7,No,Yes,No
314,Venkat Rastogi,venkat.rastogi314@company.com,37,Male,Mumbai,IT,Manager,178221,4,1,3,4,No,Yes,Yes
315,Tarun Jain,tarun.jain315@company.com,30,Female,Chennai,IT,Executive,179821,9,5,2,6,Yes,Yes,Yes
316,Ishita Patel,ishita.patel316@company.com,41,Female,Chennai,Sales,Consultant,102320,11,5,1,28,No,Yes,Yes
317,Ravi Vyas,ravi.vyas317@company.com,54,Female,Pune,HR,Manager,25594,9,3,2,37,No,Yes,Yes
318,Radhika Shukla,radhika.shukla318@company.com,26,Male,Pune,Finance,Analyst,25152,0,4,5,32,No,No,No
319,Akash Tiwari,akash.tiwari319@company.com,29,Male,Mumbai,Sales,Consultant,101634,2,3,5,37,No,No,No
320,Mahesh Talwar,mahesh.talwar320@company.com,48,Female,Mumbai,Marketing,Analyst,70031,8,2,5,30,No,No,Yes
321,Meera Nigam,meera.nigam321@company.com,54,Male,Pune,Finance,Developer,76831,17,1,4,4,No,No,Yes
322,Akanksha Joshi,akanksha.joshi322@company.com,51,Female,Bangalore,Operations,Team Lead,147745,23,4,5,35,No,No,No
323,Shiva Sethi,shiva.sethi323@company.com,31,Female,Hyderabad,Sales,Developer,155746,13,1,5,13,No,No,Yes
324,Naresh Talwar,naresh.talwar324@company.com,39,Male,Mumbai,HR,Team Lead,47975,12,5,5,37,Yes,No,No
325,Naveen Tiwari,naveen.tiwari325@company.com,55,Male,Chennai,HR,Team Lead,169336,4,2,1,12,No,Yes,Yes
326,Sangeetha Kumar,sangeetha.kumar326@company.com,41,Female,Hyderabad,Finance,Executive,75248,2,3,5,7,No,No,No
327,Sandeep Iyer,sandeep.iyer327@company.com,22,Male,Pune,IT,Team Lead,45168,17,2,4,18,No,No,Yes
328,Deeksha Kohli,deeksha.kohli328@company.com,52,Male,Pune,Sales,Manager,67321,25,1,2,18,No,No,Yes
329,Gautham Nigam,gautham.nigam329@company.com,49,Female,Mumbai,Finance,Manager,100981,14,2,2,17,Yes,No,Yes
330,Sneha Mehta,sneha.mehta330@company.com,40,Female,Bangalore,HR,Analyst,35915,20,5,5,28,Yes,No,No
331,Neha Patel,neha.patel331@company.com,58,Female,Chennai,IT,Analyst,32856,7,3,3,12,No,No,No
332,Mamatha Shukla,mamatha.shukla332@company.com,33,Male,Hyderabad,IT,Developer,140100,0,5,1,24,No,No,Yes
333,Vijay Rawat,vijay.rawat333@company.com,34,Female,Hyderabad,Marketing,Analyst,36968,19,4,4,17,Yes,No,No
334,Jagadeesh Tiwari,jagadeesh.tiwari334@company.com,59,Male,Chennai,Operations,Team Lead,79775,15,5,1,36,No,No,Yes
335,Hemanth Khanna,hemanth.khanna335@company.com,21,Male,Chennai,Operations,Executive,80133,4,4,1,21,No,No,Yes
336,Namrata Das,namrata.das336@company.com,37,Male,Mumbai,Sales,Analyst,120650,25,2,5,29,No,No,Yes
337,Hari Rana,hari.rana337@company.com,31,Male,Delhi,Operations,Team Lead,139032,0,5,1,18,No,No,Yes
338,Tarun Chowdary,tarun.chowdary338@company.com,25,Male,Hyderabad,Finance,Consultant,153441,3,5,5,16,Yes,No,No
339,Siddharth Joshi,siddharth.joshi339@company.com,47,Male,Mumbai,HR,Developer,147521,9,4,1,6,No,No,Yes
340,Divya Nigam,divya.nigam340@company.com,36,Female,Chennai,Finance,Analyst,153151,25,3,2,19,No,No,Yes
341,Preethi Tiwari,preethi.tiwari341@company.com,38,Female,Bangalore,IT,Executive,109037,0,5,3,12,Yes,No,Yes
342,Gopi Chowdary,gopi.chowdary342@company.com,44,Female,Hyderabad,Marketing,Manager,141774,13,5,5,4,Yes,No,No
343,Bharath Tomar,bharath.tomar343@company.com,56,Male,Pune,Sales,Team Lead,126818,8,2,4,11,No,No,Yes
344,Sandeep Mishra,sandeep.mishra344@company.com,60,Female,Hyderabad,IT,Developer,81122,4,1,3,18,Yes,No,Yes
345,Mahesh Gupta,mahesh.gupta345@company.com,25,Male,Mumbai,IT,Team Lead,43665,10,2,1,25,Yes,No,Yes
346,Gautham Khanna,gautham.khanna346@company.com,22,Male,Bangalore,Sales,Manager,69897,16,4,1,14,No,Yes,Yes
347,Abhishek Tiwari,abhishek.tiwari347@company.com,43,Female,Bangalore,Marketing,Executive,122104,1,5,2,35,No,No,Yes
348,Ashok Talwar,ashok.talwar348@company.com,40,Female,Pune,IT,Manager,130775,11,3,3,6,No,No,No
349,Siddharth Vyas,siddharth.vyas349@company.com,32,Female,Hyderabad,IT,Executive,51446,24,3,4,30,No,No,No
350,Ganesh Patel,ganesh.patel350@company.com,52,Female,Mumbai,Finance,Developer,161318,4,3,4,7,No,No,No
351,Keerthi Nigam,keerthi.nigam351@company.com,56,Female,Bangalore,Finance,Developer,43443,13,3,4,15,Yes,No,No
352,Shiva Tripathi,shiva.tripathi352@company.com,59,Male,Bangalore,Sales,Manager,68412,22,3,4,40,No,No,No
353,Radhika Patel,radhika.patel353@company.com,52,Male,Hyderabad,Sales,Consultant,167539,16,5,5,37,No,No,No
354,Akhil Babu,akhil.babu354@company.com,45,Female,Mumbai,Marketing,Manager,175376,19,2,1,24,No,No,Yes
355,Yash Bedi,yash.bedi355@company.com,24,Male,Pune,Sales,Team Lead,54671,20,3,1,13,No,Yes,Yes
356,Aditya Naidu,aditya.naidu356@company.com,42,Female,Hyderabad,HR,Consultant,163150,25,5,1,26,No,No,Yes
357,Deeksha Thakur,deeksha.thakur357@company.com,35,Female,Hyderabad,Finance,Analyst,32559,10,3,3,39,Yes,Yes,No
358,Nandhini Saxena,nandhini.saxena358@company.com,45,Female,Mumbai,IT,Consultant,56300,19,3,4,8,Yes,No,No
359,Pooja Mishra,pooja.mishra359@company.com,60,Female,Delhi,IT,Developer,99419,14,1,5,10,Yes,Yes,Yes
360,Anil Nigam,anil.nigam360@company.com,29,Female,Bangalore,Sales,Team Lead,131501,17,2,5,28,Yes,No,Yes
361,Varun Shukla,varun.shukla361@company.com,36,Male,Delhi,HR,Executive,112481,15,4,1,12,Yes,No,Yes
362,Abhishek Joshi,abhishek.joshi362@company.com,55,Female,Mumbai,Sales,Developer,65637,2,5,1,22,No,Yes,Yes
363,Nikitha Mukherjee,nikitha.mukherjee363@company.com,31,Male,Pune,Finance,Consultant,32172,9,3,2,19,Yes,No,Yes
364,Satish Kamble,satish.kamble364@company.com,27,Male,Delhi,HR,Consultant,92906,4,2,3,3,Yes,No,Yes
365,Radhika Kulkarni,radhika.kulkarni365@company.com,36,Female,Bangalore,IT,Executive,76646,24,4,2,7,Yes,No,Yes
366,Varun Vyas,varun.vyas366@company.com,44,Female,Chennai,Operations,Analyst,178105,3,4,5,31,No,No,No
367,Shravya Gowda,shravya.gowda367@company.com,58,Male,Pune,Operations,Executive,99532,23,2,1,34,Yes,No,Yes
368,Bhavya Pillai,bhavya.pillai368@company.com,48,Male,Hyderabad,HR,Team Lead,120277,17,1,2,10,No,No,Yes
369,Divya Banerjee,divya.banerjee369@company.com,41,Male,Bangalore,Sales,Executive,164976,7,2,4,1,No,Yes,Yes
370,Deepika Reddy,deepika.reddy370@company.com,40,Male,Hyderabad,Operations,Analyst,65897,15,2,1,6,No,No,Yes
371,Siddharth Soni,siddharth.soni371@company.com,59,Female,Pune,Operations,Developer,121112,24,5,1,21,No,No,Yes
372,Pradeep Nigam,pradeep.nigam372@company.com,46,Female,Pune,Operations,Executive,155248,8,4,4,26,No,No,No
373,Sangeetha Khanna,sangeetha.khanna373@company.com,38,Male,Bangalore,IT,Analyst,82368,7,1,3,1,Yes,Yes,Yes
374,Meera Tiwari,meera.tiwari374@company.com,54,Female,Hyderabad,Marketing,Team Lead,144603,22,3,2,7,Yes,No,Yes
375,Bharath Chatterjee,bharath.chatterjee375@company.com,44,Male,Delhi,Sales,Team Lead,60099,11,4,4,33,Yes,No,No
376,Nitin Sharma,nitin.sharma376@company.com,52,Female,Pune,Operations,Executive,51530,11,1,5,33,No,No,Yes
377,Bharath Tripathi,bharath.tripathi377@company.com,49,Female,Delhi,Operations,Consultant,97914,21,4,1,37,No,No,Yes
378,Lavanya Mukherjee,lavanya.mukherjee378@company.com,57,Female,Bangalore,IT,Manager,113279,2,1,1,26,Yes,Yes,Yes
379,Vinay Bansal,vinay.bansal379@company.com,45,Male,Pune,HR,Developer,168614,9,2,4,20,Yes,No,Yes
380,Varun Chowdary,varun.chowdary380@company.com,55,Male,Bangalore,IT,Developer,80374,21,4,2,32,Yes,No,Yes
381,Kavya Agarwal,kavya.agarwal381@company.com,39,Female,Hyderabad,HR,Manager,173041,22,4,5,10,Yes,Yes,No
382,Naresh Solanki,naresh.solanki382@company.com,22,Male,Bangalore,Finance,Developer,86788,2,5,1,28,No,No,Yes
383,Krithi Verma,krithi.verma383@company.com,21,Female,Delhi,HR,Analyst,165829,24,3,1,6,No,No,Yes
384,Vamsi Tripathi,vamsi.tripathi384@company.com,46,Female,Pune,Sales,Manager,161589,15,2,4,8,No,No,Yes
385,Archana Chatterjee,archana.chatterjee385@company.com,50,Female,Mumbai,Finance,Executive,56472,16,3,2,11,No,No,Yes
386,Gayathri Deshmukh,gayathri.deshmukh386@company.com,48,Female,Delhi,Finance,Manager,175031,1,3,3,14,No,No,No
387,Soumya Bhardwaj,soumya.bhardwaj387@company.com,51,Female,Mumbai,HR,Consultant,100080,21,1,2,2,No,No,Yes
388,Uday Thakur,uday.thakur388@company.com,25,Female,Delhi,Finance,Executive,124551,4,5,4,11,No,No,No
389,Rahul Vyas,rahul.vyas389@company.com,44,Female,Hyderabad,HR,Consultant,148114,22,3,2,4,No,No,Yes
390,Sangeetha Mishra,sangeetha.mishra390@company.com,21,Female,Hyderabad,HR,Developer,153749,13,5,4,34,No,No,No
391,Hemanth Kohli,hemanth.kohli391@company.com,32,Male,Bangalore,Sales,Executive,65987,5,2,4,38,Yes,No,Yes
392,Aniket Banerjee,aniket.banerjee392@company.com,26,Female,Hyderabad,Finance,Manager,102984,25,4,1,34,No,No,Yes
393,Tarun Saxena,tarun.saxena393@company.com,50,Female,Pune,Operations,Manager,122170,14,2,4,3,No,No,Yes
394,Akhil Arora,akhil.arora394@company.com,34,Female,Mumbai,HR,Developer,110555,24,2,1,32,Yes,No,Yes
395,Bhavana Soni,bhavana.soni395@company.com,31,Male,Mumbai,Sales,Team Lead,54852,17,1,4,35,No,Yes,Yes
396,Arjun Tripathi,arjun.tripathi396@company.com,56,Male,Hyderabad,Marketing,Executive,153617,7,4,2,10,No,No,Yes
397,Chaitra Tiwari,chaitra.tiwari397@company.com,55,Male,Mumbai,HR,Team Lead,27538,9,3,5,17,Yes,No,No
398,Naveen Dubey,naveen.dubey398@company.com,49,Male,Mumbai,Finance,Analyst,146650,25,1,5,16,No,No,Yes
399,Suresh Shetty,suresh.shetty399@company.com,59,Female,Delhi,Operations,Team Lead,30343,25,1,5,2,Yes,No,Yes
400,Chandu Dubey,chandu.dubey400@company.com,60,Male,Bangalore,Marketing,Analyst,87451,11,2,4,12,No,Yes,Yes
401,Sangeetha Thakur,sangeetha.thakur401@company.com,42,Male,Hyderabad,Marketing,Analyst,164251,25,5,3,34,Yes,Yes,No
402,Chandu Sharma,chandu.sharma402@company.com,33,Female,Delhi,HR,Executive,61876,17,5,2,6,No,No,Yes
403,Uday Shukla,uday.shukla403@company.com,55,Male,Bangalore,IT,Executive,97140,22,1,5,33,No,No,Yes
404,Ganesh Verma,ganesh.verma404@company.com,58,Female,Hyderabad,HR,Consultant,148697,15,1,5,36,No,No,Yes
405,Amrita Nair,amrita.nair405@company.com,29,Female,Bangalore,Marketing,Team Lead,148217,10,5,1,40,Yes,Yes,Yes
406,Manoj Kamble,manoj.kamble406@company.com,54,Female,Delhi,HR,Executive,53391,25,5,3,27,No,No,No
407,Rahul Agarwal,rahul.agarwal407@company.com,58,Female,Mumbai,HR,Manager,130492,21,5,5,36,No,No,No
408,Divya Tiwari,divya.tiwari408@company.com,25,Female,Delhi,Sales,Team Lead,152292,16,4,1,19,No,No,Yes
409,Anand Varma,anand.varma409@company.com,48,Female,Delhi,Finance,Manager,39230,4,2,4,7,No,No,Yes
410,Harsha Kumar,harsha.kumar410@company.com,51,Male,Mumbai,HR,Executive,124475,21,3,4,33,No,Yes,No
411,Karthik Varma,karthik.varma411@company.com,29,Female,Chennai,Sales,Developer,82687,24,3,1,7,No,No,Yes
412,Srikanth Banerjee,srikanth.banerjee412@company.com,50,Male,Mumbai,Sales,Analyst,54945,19,5,4,6,No,No,No
413,Radhika Sharma,radhika.sharma413@company.com,41,Male,Delhi,Sales,Analyst,173420,21,4,2,2,Yes,No,Yes
414,Naveen Bansal,naveen.bansal414@company.com,56,Female,Mumbai,Finance,Developer,26588,19,1,1,20,No,No,Yes
415,Sai Soni,sai.soni415@company.com,52,Male,Pune,Sales,Executive,80795,16,5,2,30,Yes,No,Yes
416,Swathi Chowdary,swathi.chowdary416@company.com,40,Female,Bangalore,HR,Consultant,46831,15,4,4,9,No,No,No
417,Sangeetha Iyer,sangeetha.iyer417@company.com,58,Female,Hyderabad,IT,Developer,157460,15,1,1,14,No,No,Yes
418,Anil Mukherjee,anil.mukherjee418@company.com,51,Female,Delhi,Sales,Consultant,59032,13,1,5,9,No,No,Yes
419,Srinivas Pandey,srinivas.pandey419@company.com,30,Male,Bangalore,Marketing,Consultant,174704,25,1,5,1,No,No,Yes
420,Neha Tiwari,neha.tiwari420@company.com,48,Female,Pune,IT,Executive,172697,15,5,1,40,No,Yes,Yes
421,Vamsi Shetty,vamsi.shetty421@company.com,46,Male,Pune,HR,Consultant,113627,22,1,2,1,No,No,Yes
422,Amar Das,amar.das422@company.com,39,Female,Delhi,Sales,Consultant,73952,24,2,4,9,Yes,No,Yes
